source,target,value
fbcdn.net,facebook.com,1
consumeraffairs.com,fbcdn.net,1
fbcdn.net,facebook.com,1
104.com.tw,fbcdn.net,1
fbcdn.net,facebook.com,1
opendoor.com,fbcdn.net,1
fbcdn.net,facebook.com,1
auckland.ac.nz,fbcdn.net,1
fbcdn.net,facebook.com,1
nwsource.com,fbcdn.net,1
fbcdn.net,facebook.com,1
weedmaps.com,fbcdn.net,1
fbcdn.net,facebook.com,1
barchart.com,fbcdn.net,1
fbcdn.net,facebook.com,1
devpost.com,fbcdn.net,1
fbcdn.net,facebook.com,1
mynewsdesk.com,fbcdn.net,1
fbcdn.net,facebook.com,1
superpal.com,fbcdn.net,1
fbcdn.net,facebook.com,1
eventbrite.ca,fbcdn.net,1
fbcdn.net,facebook.com,1
streamlabs.com,fbcdn.net,1
fbcdn.net,facebook.com,1
anyflip.com,fbcdn.net,1
fbcdn.net,facebook.com,1
gumtree.com.au,fbcdn.net,1
fbcdn.net,facebook.com,1
squidoo.com,fbcdn.net,1
fbcdn.net,facebook.com,1
sendspace.com,fbcdn.net,1
fbcdn.net,facebook.com,1
datacamp.com,fbcdn.net,1
fbcdn.net,facebook.com,1
guard.io,fbcdn.net,1
fbcdn.net,facebook.com,1
olx.com.pk,fbcdn.net,1
fbcdn.net,facebook.com,1
pennlive.com,fbcdn.net,1
fbcdn.net,facebook.com,1
kiva.org,fbcdn.net,1
fbcdn.net,facebook.com,1
versus.com,fbcdn.net,1
fbcdn.net,facebook.com,1
boosty.to,fbcdn.net,1
fbcdn.net,facebook.com,1
thumbtack.com,fbcdn.net,1
fbcdn.net,facebook.com,1
basketball-reference.com,fbcdn.net,1
fbcdn.net,facebook.com,1
songkick.com,fbcdn.net,1
fbcdn.net,facebook.com,1
dantri.com.vn,fbcdn.net,1
fbcdn.net,facebook.com,1
syracuse.com,fbcdn.net,1
fbcdn.net,facebook.com,1
lyst.com,fbcdn.net,1
fbcdn.net,facebook.com,1
manutd.com,fbcdn.net,1
fbcdn.net,facebook.com,1
slideserve.com,fbcdn.net,1
fbcdn.net,facebook.com,1
toyokeizai.net,fbcdn.net,1
fbcdn.net,facebook.com,1
cognitoforms.com,fbcdn.net,1
fbcdn.net,facebook.com,1
pond5.com,fbcdn.net,1
fbcdn.net,facebook.com,1
decider.com,fbcdn.net,1
fbcdn.net,facebook.com,1
sitejabber.com,fbcdn.net,1
fbcdn.net,facebook.com,1
tagged.com,fbcdn.net,1
fbcdn.net,facebook.com,1
vectorstock.com,fbcdn.net,1
fbcdn.net,facebook.com,1
altema.jp,fbcdn.net,1
fbcdn.net,facebook.com,1
krone.at,fbcdn.net,1
fbcdn.net,facebook.com,1
busuu.com,fbcdn.net,1
fbcdn.net,facebook.com,1
domestika.org,fbcdn.net,1
fbcdn.net,facebook.com,1
audubon.org,fbcdn.net,1
fbcdn.net,facebook.com,1
tes.com,fbcdn.net,1
fbcdn.net,facebook.com,1
symbolab.com,fbcdn.net,1
fbcdn.net,facebook.com,1
milenio.com,fbcdn.net,1
fbcdn.net,facebook.com,1
gettr.com,fbcdn.net,1
fbcdn.net,facebook.com,1
gamerch.com,fbcdn.net,1
fbcdn.net,facebook.com,1
ensonhaber.com,fbcdn.net,1
fbcdn.net,facebook.com,1
podomatic.com,fbcdn.net,1
fbcdn.net,facebook.com,1
lapresse.ca,fbcdn.net,1
fbcdn.net,facebook.com,1
smule.com,fbcdn.net,1
fbcdn.net,facebook.com,1
ask.fm,fbcdn.net,1
fbcdn.net,facebook.com,1
newspapers.com,fbcdn.net,1
fbcdn.net,facebook.com,1
havenlife.com,fbcdn.net,1
fbcdn.net,facebook.com,1
siteorigin.com,fbcdn.net,1
fbcdn.net,facebook.com,1
quidco.com,fbcdn.net,1
fbcdn.net,facebook.com,1
anime-planet.com,fbcdn.net,1
fbcdn.net,facebook.com,1
hero-wars.com,fbcdn.net,1
fbcdn.net,facebook.com,1
pdfsimpli.com,fbcdn.net,1
fbcdn.net,facebook.com,1
myheritage.com,fbcdn.net,1
fbcdn.net,facebook.com,1
kongregate.com,fbcdn.net,1
fbcdn.net,facebook.com,1
freehostia.com,fbcdn.net,1
fbcdn.net,facebook.com,1
vg247.com,fbcdn.net,1
fbcdn.net,facebook.com,1
payforessay.net,fbcdn.net,1
fbcdn.net,facebook.com,1
blick.ch,fbcdn.net,1
fbcdn.net,facebook.com,1
infoq.com,fbcdn.net,1
fbcdn.net,facebook.com,1
belfasttelegraph.co.uk,fbcdn.net,1
fbcdn.net,facebook.com,1
stubhub.com,fbcdn.net,1
fbcdn.net,facebook.com,1
g2a.com,fbcdn.net,1
fbcdn.net,facebook.com,1
webnovel.com,fbcdn.net,1
fbcdn.net,facebook.com,1
zenfolio.com,fbcdn.net,1
fbcdn.net,facebook.com,1
sierraclub.org,fbcdn.net,1
fbcdn.net,facebook.com,1
grabcad.com,fbcdn.net,1
fbcdn.net,facebook.com,1
hungryroot.com,fbcdn.net,1
fbcdn.net,facebook.com,1
moddb.com,fbcdn.net,1
fbcdn.net,facebook.com,1
yummly.com,fbcdn.net,1
fbcdn.net,facebook.com,1
telekom.hu,fbcdn.net,1
fbcdn.net,facebook.com,1
edutopia.org,fbcdn.net,1
fbcdn.net,facebook.com,1
hometalk.com,fbcdn.net,1
fbcdn.net,facebook.com,1
threadless.com,fbcdn.net,1
fbcdn.net,facebook.com,1
bonanza.com,fbcdn.net,1
fbcdn.net,facebook.com,1
snapwidget.com,fbcdn.net,1
fbcdn.net,facebook.com,1
iq.com,fbcdn.net,1
fbcdn.net,facebook.com,1
worldoftanks.eu,fbcdn.net,1
fbcdn.net,facebook.com,1
ozbargain.com.au,fbcdn.net,1
fbcdn.net,facebook.com,1
property24.com,fbcdn.net,1
fbcdn.net,facebook.com,1
mypikpak.com,fbcdn.net,1
fbcdn.net,facebook.com,1
contentmarketinginstitute.com,fbcdn.net,1
fbcdn.net,facebook.com,1
myminifactory.com,fbcdn.net,1
fbcdn.net,facebook.com,1
shopstyle.com,fbcdn.net,1
fbcdn.net,facebook.com,1
zoosk.com,fbcdn.net,1
fbcdn.net,facebook.com,1
asics.com,fbcdn.net,1
fbcdn.net,facebook.com,1
invideo.io,fbcdn.net,1
fbcdn.net,facebook.com,1
appsumo.com,fbcdn.net,1
fbcdn.net,facebook.com,1
beatstars.com,fbcdn.net,1
fbcdn.net,facebook.com,1
hellofresh.com,fbcdn.net,1
fbcdn.net,facebook.com,1
seek.com,fbcdn.net,1
fbcdn.net,facebook.com,1
christianitytoday.com,fbcdn.net,1
fbcdn.net,facebook.com,1
fontspace.com,fbcdn.net,1
fbcdn.net,facebook.com,1
nettruyenup.com,fbcdn.net,1
fbcdn.net,facebook.com,1
eugdpr.org,fbcdn.net,1
fbcdn.net,facebook.com,1
livetv.sx,fbcdn.net,1
fbcdn.net,facebook.com,1
piktochart.com,fbcdn.net,1
fbcdn.net,facebook.com,1
kapwing.com,fbcdn.net,1
fbcdn.net,facebook.com,1
gameforge.com,fbcdn.net,1
fbcdn.net,facebook.com,1
fodors.com,fbcdn.net,1
fbcdn.net,facebook.com,1
adda247.com,fbcdn.net,1
fbcdn.net,facebook.com,1
webnode.page,fbcdn.net,1
fbcdn.net,facebook.com,1
palmbeachpost.com,fbcdn.net,1
fbcdn.net,facebook.com,1
ncsoft.com,fbcdn.net,1
fbcdn.net,facebook.com,1
christianpost.com,fbcdn.net,1
fbcdn.net,facebook.com,1
ladepeche.fr,fbcdn.net,1
fbcdn.net,facebook.com,1
depop.com,fbcdn.net,1
fbcdn.net,facebook.com,1
larazon.es,fbcdn.net,1
fbcdn.net,facebook.com,1
joom.com,fbcdn.net,1
fbcdn.net,facebook.com,1
reedsy.com,fbcdn.net,1
fbcdn.net,facebook.com,1
hinative.com,fbcdn.net,1
fbcdn.net,facebook.com,1
placeit.net,fbcdn.net,1
fbcdn.net,facebook.com,1
91mobiles.com,fbcdn.net,1
fbcdn.net,facebook.com,1
bukalapak.com,fbcdn.net,1
fbcdn.net,facebook.com,1
thisismoney.co.uk,fbcdn.net,1
fbcdn.net,facebook.com,1
kaskus.co.id,fbcdn.net,1
fbcdn.net,facebook.com,1
walkscore.com,fbcdn.net,1
fbcdn.net,facebook.com,1
1001fonts.com,fbcdn.net,1
fbcdn.net,facebook.com,1
ria.com,fbcdn.net,1
fbcdn.net,facebook.com,1
kicker.de,fbcdn.net,1
fbcdn.net,facebook.com,1
setn.com,fbcdn.net,1
fbcdn.net,facebook.com,1
lyricstranslate.com,fbcdn.net,1
fbcdn.net,facebook.com,1
kbs.co.kr,fbcdn.net,1
fbcdn.net,facebook.com,1
domain.com.au,fbcdn.net,1
fbcdn.net,facebook.com,1
handmadewriting.com,fbcdn.net,1
fbcdn.net,facebook.com,1
nrc.nl,fbcdn.net,1
fbcdn.net,facebook.com,1
feedspot.com,fbcdn.net,1
fbcdn.net,facebook.com,1
cgtrader.com,fbcdn.net,1
fbcdn.net,facebook.com,1
alison.com,fbcdn.net,1
fbcdn.net,facebook.com,1
gfsrv.net,fbcdn.net,1
fbcdn.net,facebook.com,1
builtin.com,fbcdn.net,1
fbcdn.net,facebook.com,1
simplytoimpress.com,fbcdn.net,1
fbcdn.net,facebook.com,1
wacom.com,fbcdn.net,1
fbcdn.net,facebook.com,1
olx.pt,fbcdn.net,1
fbcdn.net,facebook.com,1
donanimhaber.com,fbcdn.net,1
fbcdn.net,facebook.com,1
allevents.in,fbcdn.net,1
fbcdn.net,facebook.com,1
superpages.com,fbcdn.net,1
fbcdn.net,facebook.com,1
kurashiru.com,fbcdn.net,1
fbcdn.net,facebook.com,1
iucnredlist.org,fbcdn.net,1
fbcdn.net,facebook.com,1
techinasia.com,fbcdn.net,1
fbcdn.net,facebook.com,1
care2.com,fbcdn.net,1
fbcdn.net,facebook.com,1
theiet.org,fbcdn.net,1
fbcdn.net,facebook.com,1
niagahoster.com,fbcdn.net,1
fbcdn.net,facebook.com,1
olx.kz,fbcdn.net,1
fbcdn.net,facebook.com,1
hackmd.io,fbcdn.net,1
fbcdn.net,facebook.com,1
cakeresume.com,fbcdn.net,1
fbcdn.net,facebook.com,1
musinsa.com,fbcdn.net,1
fbcdn.net,facebook.com,1
made-in-china.com,micstatic.com,1
appcenter.ms,azureedge.net,1
azureedge.net,gravatar.com,1
qz.com,rlcdn.com,1
olx.ua,doubleclick.net,1
nj.com,doubleclick.net,1
nj.com,privacymanager.io,1
privacymanager.io,rlcdn.com,1
plex.tv,gravatar.com,1
olx.pl,doubleclick.net,1
reverbnation.com,facebook.com,1
oregonlive.com,privacymanager.io,1
privacymanager.io,rlcdn.com,1
oregonlive.com,doubleclick.net,1
signupgenius.com,rlcdn.com,1
al.com,privacymanager.io,1
privacymanager.io,rlcdn.com,1
al.com,doubleclick.net,1
al.com,taboola.com,1
taboola.com,doubleclick.net,1
al.com,taboola.com,1
taboola.com,rlcdn.com,1
gumtree.com,rlcdn.com,1
rlcdn.com,pippio.com,1
gumtree.com,rlcdn.com,1
olx.ro,doubleclick.net,1
olx.ro,criteo.net,1
criteo.net,criteo.com,1
olx.ro,criteo.com,1
pons.com,google-analytics.com,1
follow.it,agkn.com,1
elperiodico.com,privacymanager.io,1
privacymanager.io,rlcdn.com,1
hungryroot.com,datadoghq-browser-agent.com,1
datadoghq-browser-agent.com,liadm.com,1
shopstyle.com,criteo.net,1
criteo.net,criteo.com,1
shopstyle.com,criteo.com,1
appsumo.com,gravatar.com,1
skillshare.com,pinterest.com,1
etsy.com,facebook.com,1
booking.com,pinimg.com,1
booking.com,pinterest.com,1
booking.com,snapchat.com,1
fiverr.com,facebook.com,1
theatlantic.com,facebook.com,1
chegg.com,facebook.com,1
nextdoor.com,facebook.com,1
rumble.com,facebook.com,1
pinterest.ca,facebook.com,1
biblegateway.com,facebook.com,1
mercari.com,facebook.com,1
freelancer.com,facebook.com,1
realestate.com.au,rlcdn.com,1
iherb.com,criteo.com,1
groupon.com,facebook.com,1
priceline.com,criteo.com,1
masterclass.com,facebook.com,1
autotrader.com,pinimg.com,1
autotrader.com,facebook.com,1
orbitz.com,travel-assets.com,1
travel-assets.com,demdex.net,1
orbitz.com,travel-assets.com,1
travel-assets.com,trvl-px.com,1
orbitz.com,trvl-px.com,1
distrokid.com,facebook.com,1
tribunnews.com,jixie.io,1
underarmour.com,facebook.com,1
zoopla.co.uk,amazonaws.com,1
amazonaws.com,rlcdn.com,1
guard.io,facebook.com,1
thumbtack.com,facebook.com,1
thumbtack.com,pinimg.com,1
thumbtack.com,pinterest.com,1
busuu.com,facebook.com,1
audubon.org,facebook.com,1
hungryroot.com,snapchat.com,1
hungryroot.com,datadoghq-browser-agent.com,1
datadoghq-browser-agent.com,pinterest.com,1
hungryroot.com,facebook.com,1
hungryroot.com,pinterest.com,1
shopstyle.com,facebook.com,1
invideo.io,facebook.com,1
npr.org,piano.io,1
quillbot.com,amplitude.com,1
quillbot.com,klaviyo.com,1
streamable.com,helpscout.net,1
denverpost.com,msecnd.net,1
msecnd.net,visualstudio.com,1
reverb.com,reverb-assets.com,1
reverb-assets.com,mparticle.com,1
strikingly.com,mxpnl.com,1
mxpnl.com,mixpanel.com,1
preply.com,intercomcdn.com,1
intercomcdn.com,intercom.io,1
flippingbook.com,cloudfront.net,1
cloudfront.net,mixpanel.com,1
skypicker.com,kiwi.com,1
skypicker.com,kiwi.com,1
kiwi.com,infinario.com,1
hungryroot.com,datadoghq-browser-agent.com,1
datadoghq-browser-agent.com,segment.io,1
appsumo.com,klaviyo.com,1
adda247.com,moengage.com,1
adda247.com,studyiq.com,1
montrealgazette.com,mparticle.com,1
plex.tv,transifex.com,1
transifex.com,transifex.net,1
olx.ro,olx.org,1
olx.org,casalemedia.com,1
olx.ro,olx.org,1
olx.org,creativecdn.com,1
olx.ro,olx.org,1
olx.org,criteo.com,1
skillshare.com,impactradius-event.com,1
impactradius-event.com,eqcm.net,1
calm.com,amplitude.com,1
calm.com,impactcdn.com,1
impactcdn.com,sjv.io,1
calm.com,segment.io,1
hungryroot.com,datadoghq-browser-agent.com,1
datadoghq-browser-agent.com,sjv.io,1
booking.com,sc-static.net,1
sc-static.net,snapchat.com,1
meetup.com,amazon-adsystem.com,1
meetup.com,pub.network,1
pub.network,t13.io,1
meetup.com,pub.network,1
pub.network,criteo.com,1
cbssports.com,amazonaws.com,1
amazonaws.com,tealiumiq.com,1
iherb.com,simonsignal.com,1
iherb.com,sc-static.net,1
sc-static.net,snapchat.com,1
orbitz.com,travel-assets.com,1
travel-assets.com,expedia.com,1
gumtree.com,permutive.app,1
permutive.app,permutive.com,1
tribunnews.com,jixie.media,1
jixie.media,jixie.io,1
underarmour.com,datadoghq-browser-agent.com,1
datadoghq-browser-agent.com,tealiumiq.com,1
montrealgazette.com,permutive.app,1
permutive.app,permutive.com,1
plex.tv,wp.com,1
npr.org,publicmediasignin.org,1
npr.org,cloudfront.net,1
cloudfront.net,publicmediasignin.org,1
pbs.org,publicmediasignin.org,1
pbs.org,cloudfront.net,1
cloudfront.net,publicmediasignin.org,1
pbs.org,janraincapture.com,1
janraincapture.com,publicmediasignin.org,1
instagram.com,cdninstagram.com,1
cdninstagram.com,facebook.com,1
instagram.com,facebook.com,1
pinterest.com,pinimg.com,1
pinimg.com,facebook.com,1
pinterest.com,facebook.net,1
facebook.net,facebook.com,1
zoom.us,facebook.com,1
zoom.us,fbsbx.com,1
adobe.com,facebook.com,1
vimeo.com,facebook.com,1
tiktok.com,facebook.com,1
spotify.com,facebook.com,1
spotify.com,scdn.co,1
scdn.co,facebook.com,1
fandom.com,facebook.com,1
canva.com,facebook.com,1
medium.com,facebook.com,1
naver.com,facebook.com,1
aliexpress.com,facebook.com,1
soundcloud.com,facebook.com,1
forbes.com,facebook.com,1
stackoverflow.com,facebook.com,1
etsy.com,facebook.net,1
facebook.net,facebook.com,1
imgur.com,facebook.com,1
shopify.com,facebook.com,1
pixiv.net,facebook.com,1
issuu.com,facebook.com,1
weebly.com,facebook.com,1
hp.com,facebook.com,1
washingtonpost.com,facebook.com,1
tinyurl.com,facebook.com,1
wsj.com,facebook.com,1
wsj.com,dowjones.com,1
wsj.com,dowjones.com,1
dowjones.com,facebook.com,1
wix.com,parastorage.com,1
parastorage.com,facebook.com,1
wix.com,facebook.com,1
wix.com,fbsbx.com,1
alibaba.com,facebook.com,1
mediafire.com,facebook.com,1
slideshare.net,slidesharecdn.com,1
slidesharecdn.com,facebook.com,1
slideshare.net,scribd.com,1
scribd.com,facebook.com,1
slideshare.net,sentry-cdn.com,1
sentry-cdn.com,facebook.com,1
slideshare.net,facebook.com,1
unsplash.com,facebook.com,1
ilovepdf.com,facebook.com,1
xiaomi.com,mi.com,1
mi.com,facebook.com,1
xiaomi.com,mi-img.com,1
mi-img.com,facebook.com,1
xiaomi.com,facebook.com,1
grammarly.com,facebook.com,1
npr.org,facebook.com,1
npr.org,janraincapture.com,1
janraincapture.com,facebook.com,1
npr.org,fbcdn.net,1
fbcdn.net,publicmediasignin.org,1
time.com,facebook.com,1
time.com,fbcdn.net,1
fbcdn.net,firebaseapp.com,1
telegraph.co.uk,facebook.com,1
telegraph.co.uk,facebook.net,1
facebook.net,facebook.com,1
telegraph.co.uk,quantummetric.com,1
quantummetric.com,facebook.com,1
surveymonkey.com,facebook.com,1
goodreads.com,gr-assets.com,1
gr-assets.com,facebook.com,1
goodreads.com,facebook.com,1
pixabay.com,facebook.com,1
indiatimes.com,facebook.com,1
avast.com,facebook.com,1
avast.com,avast.co.jp,1
avast.co.jp,facebook.com,1
yelp.com,facebook.com,1
yelp.com,facebook.net,1
facebook.net,facebook.com,1
patreon.com,sentry-cdn.com,1
sentry-cdn.com,facebook.com,1
patreon.com,facebook.com,1
livejournal.com,facebook.com,1
squarespace.com,facebook.com,1
myspace.com,fbcdn.net,1
fbcdn.net,facebook.com,1
latimes.com,facebook.com,1
latimes.com,californiatimes.com,1
latimes.com,californiatimes.com,1
californiatimes.com,facebook.com,1
latimes.com,fbcdn.net,1
fbcdn.net,californiatimes.com,1
zillow.com,facebook.com,1
zillow.com,zillowstatic.com,1
zillowstatic.com,facebook.com,1
ups.com,facebook.com,1
academia.edu,academia-assets.com,1
academia-assets.com,facebook.com,1
academia.edu,facebook.com,1
wikihow.com,facebook.net,1
facebook.net,facebook.com,1
wikihow.com,facebook.com,1
theatlantic.com,cloudfront.net,1
cloudfront.net,facebook.com,1
coursera.org,facebook.com,1
coursera.org,sentry-cdn.com,1
sentry-cdn.com,facebook.com,1
buzzfeed.com,facebook.com,1
nicovideo.jp,facebook.com,1
pbs.org,janraincapture.com,1
janraincapture.com,facebook.com,1
pbs.org,facebook.com,1
pbs.org,fbcdn.net,1
fbcdn.net,publicmediasignin.org,1
pbs.org,fbsbx.com,1
investing.com,facebook.com,1
change.org,facebook.com,1
economist.com,facebook.com,1
shein.com,facebook.com,1
shein.com,facebook.net,1
facebook.net,facebook.com,1
abc.net.au,facebook.com,1
cbc.ca,facebook.com,1
jimdo.com,facebook.com,1
typepad.com,facebook.net,1
facebook.net,facebook.com,1
typepad.com,fbcdn.net,1
fbcdn.net,facebook.com,1
theconversation.com,facebook.com,1
theconversation.com,fbsbx.com,1
remove.bg,kaleido.ai,1
remove.bg,facebook.com,1
frontiersin.org,facebook.com,1
fortune.com,facebook.com,1
9gag.com,facebook.com,1
9gag.com,facebook.net,1
facebook.net,facebook.com,1
constantcontact.com,facebook.com,1
myanimelist.net,facebook.com,1
newsweek.com,facebook.com,1
genius.com,facebook.com,1
meetup.com,facebook.com,1
geeksforgeeks.org,facebook.com,1
shopee.tw,facebook.com,1
shopee.tw,shopeemobile.com,1
shopeemobile.com,facebook.com,1
ebay.co.uk,facebook.com,1
gamespot.com,facebook.com,1
wattpad.com,facebook.com,1
artstation.com,facebook.com,1
2gis.com,facebook.com,1
openstreetmap.org,facebook.com,1
stumbleupon.com,mix.com,1
stumbleupon.com,facebook.com,1
entrepreneur.com,facebook.com,1
gumroad.com,facebook.net,1
facebook.net,facebook.com,1
gumroad.com,facebook.com,1
hostinger.com,facebook.com,1
appcenter.ms,facebook.com,1
glassdoor.com,facebook.com,1
nexon.com,facebook.com,1
nextdoor.com,cloudfront.net,1
cloudfront.net,facebook.com,1
sketchfab.com,facebook.com,1
shopee.co.id,facebook.com,1
shopee.co.id,shopeemobile.com,1
shopeemobile.com,facebook.com,1
flaticon.com,freepikcompany.com,1
freepikcompany.com,facebook.com,1
flaticon.com,facebook.com,1
flaticon.com,fbsbx.com,1
chicagotribune.com,facebook.com,1
indiegogo.com,facebook.com,1
indiegogo.com,transcend.io,1
transcend.io,facebook.com,1
indiegogo.com,adroll.com,1
codepen.io,facebook.com,1
pvp.net,facebook.com,1
pvp.net,akamaihd.net,1
akamaihd.net,riotgames.com,1
pvp.net,akamaihd.net,1
akamaihd.net,facebook.com,1
khanacademy.org,facebook.com,1
rumble.com,fbsbx.com,1
rumble.com,facebook.net,1
facebook.net,facebook.com,1
miro.com,facebook.com,1
miro.com,sentry-cdn.com,1
sentry-cdn.com,facebook.com,1
rakuten.com,facebook.com,1
ibb.co,imgbb.com,1
ibb.co,facebook.com,1
prezi.com,facebook.com,1
prezi.com,facebook.net,1
facebook.net,facebook.com,1
cutt.ly,facebook.com,1
hootsuite.com,facebook.com,1
wise.com,facebook.com,1
discogs.com,facebook.com,1
thedailybeast.com,facebook.com,1
altervista.org,facebook.com,1
insider.com,facebook.com,1
insider.com,businessinsider.com,1
agoda.com,facebook.com,1
pinterest.ca,pinimg.com,1
pinimg.com,facebook.com,1
pinterest.ca,facebook.net,1
facebook.net,facebook.com,1
shopee.co.th,facebook.com,1
shopee.co.th,shopeemobile.com,1
shopeemobile.com,facebook.com,1
newscientist.com,facebook.com,1
newscientist.com,googletagmanager.com,1
googletagmanager.com,facebook.com,1
hindustantimes.com,facebook.com,1
hindustantimes.com,facebook.net,1
facebook.net,facebook.com,1
hindustantimes.com,fbcdn.net,1
fbcdn.net,facebook.com,1
flipboard.com,facebook.com,1
flipboard.com,fbsbx.com,1
theglobeandmail.com,facebook.com,1
repubblica.it,facebook.net,1
facebook.net,facebook.com,1
repubblica.it,facebook.com,1
aliexpress.us,facebook.com,1
parallels.com,facebook.com,1
thefreedictionary.com,facebook.com,1
shopee.com.my,facebook.com,1
shopee.com.my,shopeemobile.com,1
shopeemobile.com,facebook.com,1
ning.com,facebook.com,1
pastebin.com,facebook.com,1
seekingalpha.com,facebook.com,1
lefigaro.fr,facebook.com,1
imageshack.us,imageshack.com,1
imageshack.com,facebook.com,1
imageshack.us,facebook.net,1
facebook.net,facebook.com,1
imageshack.us,fbcdn.net,1
fbcdn.net,facebook.com,1
doordash.com,facebook.com,1
sapo.pt,facebook.com,1
ahrefs.com,facebook.com,1
about.me,facebook.com,1
technologyreview.com,facebook.com,1
zapier.com,facebook.com,1
livestream.com,facebook.net,1
facebook.net,facebook.com,1
livestream.com,facebook.com,1
pikabu.ru,facebook.com,1
welt.de,facebook.com,1
welt.de,bild.de,1
bild.de,mypass.de,1
welt.de,bild.de,1
bild.de,facebook.com,1
medscape.com,facebook.com,1
medscape.com,medscapestatic.com,1
medscapestatic.com,facebook.com,1
idnes.cz,facebook.com,1
gotinder.com,facebook.com,1
lazada.co.th,facebook.com,1
lazada.co.th,alicdn.com,1
alicdn.com,facebook.com,1
lazada.co.th,facebook.net,1
500px.com,facebook.com,1
toyota.com,facebook.com,1
allrecipes.com,facebook.com,1
myfitnesspal.com,facebook.com,1
jimdofree.com,facebook.com,1
jimdofree.com,jimdo.com,1
corriere.it,facebook.net,1
facebook.net,facebook.com,1
corriere.it,fbcdn.net,1
fbcdn.net,facebook.com,1
edx.org,facebook.com,1
vecteezy.com,facebook.net,1
facebook.net,facebook.com,1
vecteezy.com,facebook.com,1
shopee.vn,facebook.com,1
shopee.vn,shopeemobile.com,1
shopeemobile.com,facebook.com,1
lonelyplanet.com,auth0.com,1
auth0.com,facebook.com,1
lonelyplanet.com,facebook.com,1
lg.com,facebook.com,1
lg.com,facebook.net,1
facebook.net,facebook.com,1
cbssports.com,facebook.net,1
facebook.net,facebook.com,1
cbssports.com,facebook.com,1
goodhousekeeping.com,facebook.com,1
goodhousekeeping.com,mylo.id,1
goodhousekeeping.com,fbcdn.net,1
fbcdn.net,mylo.id,1
thestar.com,facebook.com,1
livechatinc.com,livechat.com,1
livechatinc.com,livechat.com,1
livechat.com,facebook.com,1
livechatinc.com,facebook.com,1
sportskeeda.com,facebook.com,1
17track.net,facebook.com,1
boredpanda.com,facebook.com,1
boredpanda.com,facebook.net,1
facebook.net,facebook.com,1
patch.com,facebook.com,1
eventbrite.co.uk,facebook.com,1
eventbrite.co.uk,evbstatic.com,1
evbstatic.com,facebook.com,1
pixnet.net,pixnet.cc,1
pixnet.net,facebook.com,1
pixnet.net,fbcdn.net,1
fbcdn.net,pixnet.cc,1
made-in-china.com,facebook.com,1
made-in-china.com,facebook.net,1
facebook.net,facebook.com,1
ultimate-guitar.com,facebook.com,1
windy.com,facebook.com,1
badoocdn.com,facebook.net,1
facebook.net,facebook.com,1
scoop.it,facebook.com,1
polygon.com,facebook.com,1
streamable.com,facebook.com,1
depositphotos.com,facebook.com,1
answers.com,facebook.com,1
gopro.com,facebook.com,1
freelancer.com,f-cdn.com,1
f-cdn.com,facebook.com,1
op.gg,facebook.com,1
habr.com,facebook.com,1
ryanair.com,facebook.com,1
calameo.com,facebook.com,1
strava.com,cloudfront.net,1
cloudfront.net,facebook.com,1
strava.com,facebook.com,1
fliphtml5.com,facebook.com,1
cern.ch,facebook.com,1
lazada.com.ph,facebook.com,1
lazada.com.ph,alicdn.com,1
alicdn.com,facebook.com,1
lazada.com.ph,facebook.net,1
ubereats.com,facebook.com,1
bumble.com,facebook.com,1
4shared.com,facebook.com,1
japantimes.co.jp,facebook.com,1
wargaming.net,facebook.com,1
atlasobscura.com,facebook.com,1
livemint.com,facebook.net,1
facebook.net,facebook.com,1
livemint.com,fbcdn.net,1
fbcdn.net,facebook.com,1
webtoons.com,facebook.com,1
pixlr.com,facebook.com,1
shopee.ph,facebook.com,1
shopee.ph,shopeemobile.com,1
shopeemobile.com,facebook.com,1
trip.com,facebook.com,1
codecademy.com,facebook.com,1
olx.ua,olx.com,1
olx.ua,olx.com,1
olx.com,facebook.com,1
olx.ua,facebook.com,1
popsci.com,facebook.com,1
popularmechanics.com,facebook.com,1
popularmechanics.com,mylo.id,1
theweathernetwork.com,facebook.com,1
theweathernetwork.com,loginradius.com,1
flashscore.com,facebook.com,1
flashscore.com,facebook.net,1
facebook.net,facebook.com,1
nj.com,facebook.com,1
nj.com,auth0.com,1
auth0.com,facebook.com,1
menshealth.com,facebook.com,1
menshealth.com,mylo.id,1
imageshack.com,facebook.com,1
imageshack.com,facebook.net,1
facebook.net,facebook.com,1
imageshack.com,fbcdn.net,1
fbcdn.net,facebook.com,1
startribune.com,facebook.com,1
archdaily.com,facebook.com,1
video.az,facebook.com,1
eater.com,facebook.com,1
realestate.com.au,facebook.com,1
realestate.com.au,reagroupdata.com.au,1
reagroupdata.com.au,facebook.com,1
heyfiesta.com,facebook.net,1
facebook.net,facebook.com,1
heyfiesta.com,facebook.com,1
heyfiesta.com,fstcdn.net,1
fstcdn.net,facebook.com,1
denverpost.com,facebook.com,1
denverpost.com,auth0.com,1
denverpost.com,auth0.com,1
auth0.com,facebook.com,1
lazada.com.my,facebook.com,1
lazada.com.my,alicdn.com,1
alicdn.com,facebook.com,1
lazada.com.my,facebook.net,1
tabelog.com,facebook.com,1
arduino.cc,facebook.com,1
plex.tv,facebook.com,1
plex.tv,facebook.net,1
facebook.net,facebook.com,1
monster.com,facebook.com,1
monster.com,auth0.com,1
auth0.com,facebook.com,1
abc.es,facebook.com,1
olx.pl,olx.com,1
